timestamp,cpu_user,cpu_system,cpu_idle,cpu_nice,memory_used_mb,memory_free_mb,memory_cached_mb,load1,load5,load15,swap_used_mb,swap_free_mb
2026-03-26 12:58:58,0.49,0.49,0.42,0,6155,44278,2460,0.49,0.49,0.42,0.00,0.00
2026-03-26 12:59:04,0.81,0.55,0.45,0,6504,43385,2714,0.81,0.55,0.45,0.00,0.00
2026-03-26 12:59:10,1.06,0.61,0.47,0,6493,43388,2701,1.06,0.61,0.47,0.00,0.00
2026-03-26 12:59:17,1.06,0.62,0.47,0,6495,43384,2702,1.06,0.62,0.47,0.00,0.00
